Competitive Bid Service Area ID,Competitive Bid Service Area Name,Company Name,DBA Name,Address,Address 2,City,State,Zip,Zip Plus 4,Phone,Toll-Free Telephone,Product Category Name,Competitive Bid
,,"WARM SPRINGS ROAD CVS, L.L.C.",CVS PHARMACY #16291,3550 S RAINBOW BLVD,,LAS VEGAS,NV,89103,,(702)252-4600,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"WARM SPRINGS ROAD CVS, L.L.C.",CVS PHARMACY #16273,3210 N TENAYA WAY,,LAS VEGAS,NV,89129,,(702)396-7840,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"WARM SPRINGS ROAD CVS, L.L.C.",CVS PHARMACY #16079,4001 S MARYLAND PKWY,,LAS VEGAS,NV,89119,,(702)732-1840,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"WARM SPRINGS ROAD CVS, L.L.C.",CVS PHARMACY #17465,350 W LAKE MEAD PKWY,,HENDERSON,NV,89015,,(702)216-1901,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"WARM SPRINGS ROAD CVS, L.L.C.",CVS PHARMACY #17579,6371 N DECATUR BLVD,,LAS VEGAS,NV,89130,,(702)515-8541,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"WARM SPRINGS ROAD CVS, L.L.C.",CVS PHARMACY #17244,4100 BLUE DIAMOND RD,,LAS VEGAS,NV,89139,,(702)266-8050,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"WARM SPRINGS ROAD CVS, L.L.C.",CVS PHARMACY #16202,605 N STEPHANIE ST,,HENDERSON,NV,89014,,(702)451-0034,,Blood Glucose Monitors & Supplies: Mail Order,N
,,JDF CORPORATION,U-SAVE-IT NORTHWEST,2624 MEREDYTH DR,,ALBANY,GA,31707,,(229)435-2328,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ADVANCED HOME MEDICAL INC,ADVANCED HOME MEDICAL INC,312 PASEO TESORO,,WALNUT,CA,91789,,(909)444-2991,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PHARMACY INVESTMENT COORDINATORS INC,BUY-RITE DRUGS 4,302 CECIL G COSTIN SR BLVD,,PORT SAINT JOE,FL,32456,,(850)227-7099,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PHARMACY INVESTMENT COORDINATORS INC,BUY RITE DRUGS #6,704 S US HIGHWAY 27,,HAVANA,FL,32333,,(850)539-8080,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PHARMACY INVESTMENT COORDINATORS INC,BUY-RITE DRUGS #8,117 AVENUE E,,APALACHICOLA,FL,32320,,(850)653-8825,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PHARMACY INVESTMENT COORDINATORS INC,BUY RITE DRUGS # 9,11049 NW STATE ROAD 20,,BRISTOL,FL,32321,,(850)643-5454,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PHARMACY INVESTMENT COORDINATORS INC,BUY RITE DRUGS #10,400 MEDICAL PARK DR,,ATMORE,AL,36502,,(251)368-7483,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PHARMACY INVESTMENT COORDINATORS INC,BUY RITE DRUGS #11,218 SOUTH HWY 71,,WEWAHITCHKA,FL,32465,,(850)639-5065,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PHARMACY INVESTMENT COORDINATORS INC,BUY RITE DRUGS 14,146 E BROAD ST,,EUFAULA,AL,36027,,(334)687-3591,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PERFORMANCE EXCELLENCE CORPORATION,PERFORMANCE EXCELLENCE CORPORATION,12002 RICHMOND AVE,STE 700,HOUSTON,TX,77082,,(281)558-2273,,Blood Glucose Monitors & Supplies: Mail Order,N
,,TAN BINH PHARMACY INC,TAN BINH PHARMACY INC,15434 BROOKHURST ST,,WESTMINSTER,CA,92683,,(714)531-8275,,Blood Glucose Monitors & Supplies: Mail Order,N
,,LINCARE INC,LINCARE INC,2216 WILSON BLVD,,WINCHESTER,VA,22601,,(540)662-2266,,Blood Glucose Monitors & Supplies: Mail Order,N
,,LINCARE INC,LINCARE INC,3 6TH ST,,CANISTEO,NY,14823,,(607)698-5100,,Blood Glucose Monitors & Supplies: Mail Order,N
,,LINCARE INC,LINCARE INC,305 MAIN ST,,TROY,MO,63379,,(636)528-1640,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMECARE MEDICAL PRODUCTS INC,"HOMECARE MEDICAL PRODUCTS, INC",5220 SANTA MONICA BLVD,STE D,LOS ANGELES,CA,90029,,(323)666-0414,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMECARE MEDICAL PRODUCTS INC,COMFORTCARE PHARMACY,478 W COLORADO ST,,GLENDALE,CA,91204,,(818)247-7000,,Blood Glucose Monitors & Supplies: Mail Order,N
,,WOLF INDUSTRIES INC,GRACE HEALTHCARE COMPANY,1120 BROAD AVE,,GULFPORT,MS,39501,,(228)863-3331,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #0839,2543 JOHN HAWKINS PKWY,,HOOVER,AL,35244,,(205)982-8519,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #0574,4851 WHITESBURG DR SE,STE B,HUNTSVILLE,AL,35802,,(256)650-2396,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #0842,784 MONTGOMERY HWY,,VESTAVIA HILLS,AL,35216,,(205)824-6010,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #0209,12796 BAILEY COVE RD SE,,HUNTSVILLE,AL,35803,,(256)885-2161,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #0882,410 DOUG BAKER BLVD,,BIRMINGHAM,AL,35242,,(205)981-7420,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #0165,411 GREEN SPRINGS HWY,,HOMEWOOD,AL,35209,,(205)944-1112,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY # 0075,4851 RICE MINE RD NE,STE 200,TUSCALOOSA,AL,35406,,(205)247-4721,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1073,9200 HWY 119,STE 1400,ALABASTER,AL,35007,,(205)663-3881,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1075,2300 MCFARLAND BLVD,,NORTHPORT,AL,35476,,(205)339-4388,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY # 1069,5150 OLD SPRINGVILLE RD,,PINSON,AL,35126,,(205)815-5373,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1074,4730 HIGHWAY 17,,HELENA,AL,35080,,(205)620-0292,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #0045,1605 BELTLINE RD SW,,DECATUR,AL,35601,,(256)301-6411,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #0745,7830 HIGHWAY 72 W,,MADISON,AL,35758,,(256)864-0511,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #0598,8000 MADISON BLVD,STE A,MADISON,AL,35758,,(256)461-6467,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1082,7272 GADSDEN HWY,,TRUSSVILLE,AL,35173,,(205)661-3506,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1085,3141 OVERTON RD,,BIRMINGHAM,AL,35223,,(205)967-2315,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1024,7076 ATLANTA HWY,,MONTGOMERY,AL,36117,,(334)290-4507,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1026,7700 VAUGHN RD,,MONTGOMERY,AL,36117,,(334)290-4922,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1027,3026 ZELDA RD,,MONTGOMERY,AL,36106,,(334)244-4487,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1059,1325 MONTCLAIR RD,,BIRMINGHAM,AL,35210,,(205)951-6632,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1065,3014 ALLISON BONNETT MEMORIAL,STE 130,HUEYTOWN,AL,35023,,(205)497-5372,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1126,2246 WINCHESTER RD NE,,HUNTSVILLE,AL,35811,,(256)851-5813,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1190,12290 HIGHWAY 231/431 N,,MERIDIANVILLE,AL,35759,,(256)829-3492,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1185,12070 COUNTY LINE RD,STE C,MADISON,AL,35756,,(256)230-2631,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PUBLIX ALABAMA LLC,PUBLIX PHARMACY #1200,4965 PROMENADE PKWY,,BESSEMER,AL,35022,,(205)426-7105,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HEALTHMAX CORPORATION,HEALTHMAX PHARMACY,8007 JAMAICA AVE,,WOODHAVEN,NY,11421,,(718)296-0400,,Blood Glucose Monitors & Supplies: Mail Order,N
,,MEDICOR HOMECARE INC,MEDICOR HOMECARE INC,3403 W WATERS AVE,,TAMPA,FL,33614,,(813)930-8000,,Blood Glucose Monitors & Supplies: Mail Order,N
,,LM JADE INC,THE MEDICINE SHOPPE,1000 SOUTH MARKET ST,,BLOOMSBERG,PA,17815,,(570)784-9582,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"MILNER-RUSHING DISCOUNT DRUGS, INC.","MILNER-RUSHING DISCOUNT DRUGS, INC",869 FLORENCE BLVD,,FLORENCE,AL,35630,,(256)764-4700,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"MILNER-RUSHING DISCOUNT DRUGS, INC.",MILNER-RUSHING EXPRESS PHARMACY,2602 HOUGH RD,,FLORENCE,AL,35630,,(256)740-5515,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"MILNER-RUSHING DISCOUNT DRUGS, INC.",MILNER RUSHING DISCOUNT DRUGS INC,202 W AVALON AVE,,MUSCLE SHOALS,AL,35661,,(256)386-5220,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"K & R HOME MEDICAL EQUIPMENT CO., INC.",K & R HOME MEDICAL EQUIPMENT CO INC,5 ODELL PLZ,STE 135,YONKERS,NY,10701,,(914)963-7070,,Blood Glucose Monitors & Supplies: Mail Order,N
,,MORR FITZ INC,FITZGERALD PHARMACY,124 E MAIN ST,,MORRISON,IL,61270,,(815)772-3415,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CORNELL SURGICAL CO,CORNELL SURGICAL CO,30 NEW BRIDGE RD,,BERGENFIELD,NJ,7621,,(201)384-9000,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"DENNIS L. HUNT PHARMACY, INC.",OMRO PHARMACY,328 E. MAIN ST.,,OMRO,WI,54963,,(920)685-5041,,Blood Glucose Monitors & Supplies: Mail Order,N
,,SAVE MART SUPERMARKETS,SAVE MART PHARMACY #36,715 W GRANGEVILLE BLVD,,HANFORD,CA,93230,,(559)582-1697,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ANDY BOYDS INHOME MEDICAL INC WEST,ROTECH,135 TOWNSHIP ROAD 1012,,SOUTH POINT,OH,45680,,(304)525-3030,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ECUMEN,THE ECUMEN STORE,718 MOUND AVE,,MANKATO,MN,56001,,(844)385-8582,,Blood Glucose Monitors & Supplies: Mail Order,N
,,REGENCY MEDICAL EQUIPMENT INC,ROTECH,2551 N DRAGOON ST,STE 131,TUCSON,AZ,85745,,(520)628-1888,,Blood Glucose Monitors & Supplies: Mail Order,N
,,REGENCY MEDICAL EQUIPMENT INC,SENTRY HOME HEALTH,5171 CUB LAKE ROAD,STE 290 BLDG B,SHOW LOW,AZ,85901,,(928)532-7719,,Blood Glucose Monitors & Supplies: Mail Order,N
,,REGENCY MEDICAL EQUIPMENT INC,ROTECH,600 N BEELINE HWY,STE 1,PAYSON,AZ,85541,,(928)474-4202,,Blood Glucose Monitors & Supplies: Mail Order,N
,,REGENCY MEDICAL EQUIPMENT INC,ROTECH,254 S MULBERRY,STE 107,MESA,AZ,85202,,(602)943-1992,,Blood Glucose Monitors & Supplies: Mail Order,N
,,REGENCY MEDICAL EQUIPMENT INC,ROTECH,3629 CROSSINGS DR,STE A,PRESCOTT,AZ,86305,,(928)775-2202,,Blood Glucose Monitors & Supplies: Mail Order,N
,,VONS COMPANIES INC.,VONS PHARMACY #2655,7311 N FIGUEROA ST,,LOS ANGELES,CA,90041,,(323)254-7541,,Blood Glucose Monitors & Supplies: Mail Order,N
,,VONS COMPANIES INC.,VONS PHARMACY #3160,8891 ATLANTA AVE,,HUNTINGTON BEACH,CA,92646,,(714)960-9640,,Blood Glucose Monitors & Supplies: Mail Order,N
,,VONS COMPANIES INC.,VONS PHARMACY #2832,1600 FOOTHILL BLVD,,LA VERNE,CA,91750,,(909)593-2592,,Blood Glucose Monitors & Supplies: Mail Order,N
,,RAQ CORPORATION,SOFTAIR MEDICAL,907 CHELSEA ST,STE G,EL PASO,TX,79903,,(915)562-1506,,Blood Glucose Monitors & Supplies: Mail Order,N
,,LINDSAY DRUG CO INC,LINDSAY DRUG CO INC,416 5TH AVE,,TROY,NY,12182,,(518)235-2522,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ECONO-MART PHARMACY INC,ECONO MART PHARMACY,1595 HARRISON ST,,BATESVILLE,AR,72501,,(870)793-4179,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CHOICE MEDICAL SUPPLY INC,CHOICE MEDICAL SUPPLY INC,101 S PARK DR,STE D,BROWNWOOD,TX,76801,,(325)641-2422,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,GOBLES PHARMACY,212 STATE ST,,GOBLES,MI,49055,,(269)628-2650,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,OCEANA PHARMACY,819 S STATE ST,,HART,MI,49420,,(231)873-2540,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,BRADY DRUGS,7835 GRATIOT RD,,SAGINAW,MI,48609,,(989)781-2370,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,MARTZ & SHAPLEY PHARMACY,101 MAPLE ST,,BIG RAPIDS,MI,49307,,(231)796-7621,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,COACH LIGHT PHARMACY,6480 MAIN ST,,CASS CITY,MI,48726,,(989)872-3613,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #6,226 W RIVER VALLEY DR,,NEWAYGO,MI,49337,,(231)652-6914,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,ROSE CITY PHARMACY,300 W WASHINGTON AVE,STE 110,JACKSON,MI,49201,,(517)784-3430,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,STOCKBRIDGE PHARMACY,110 S CLINTON ST,PO BOX 85,STOCKBRIDGE,MI,49285,,(517)851-7575,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,CHELSEA PHARMACY,1125S MAIN ST,,CHELSEA,MI,48118,,(734)475-1188,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,MOMBER'S PHARMACY,11S STATE ST,,SPARTA,MI,49345,,(616)887-7323,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,GRICES PHARMACY,6 S MAIN ST,,KENT CITY,MI,49330,,(616)678-5380,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #25,15483 S DIXIE HWY,,MONROE,MI,48161,,(734)243-5656,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,SWANSTRA PHARMACY,3 W MONROE ST,,BANGOR,MI,49013,,(269)427-7706,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,SHELBY PHARMACY,178 N MICHIGAN AVE,,SHELBY,MI,49455,,(231)861-4341,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,YOUNG'S PHARMACY,120 S CLARK ST,,ALBION,MI,49224,,(517)629-2900,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY INC,1144 N MONROE ST,,MONROE,MI,48162,,(734)242-2966,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,DEWITT PHARMACY,128 S. BRIDGE STREET,,DEWITT,MI,48820,,(517)668-9299,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,KEEFE'S RAVENNA PHARMACY,12441 STAFFORD STREET,,RAVENNA,MI,49451,,(231)853-2261,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #35,501 WHITEHALL RD,,MUSKEGON,MI,49445,,(231)744-4718,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #43-SUTTONS BAY,321B NORTH ST JOSEPH ST,,SUTTONS BAY,MI,49682,,(231)271-3881,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #46-TC EAST,1114 W AIRPORT RD,,TRAVERSE CITY,MI,49686,,(231)946-0900,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #40 - ANN ARBOR,2355 E STADIUM BLVD,,ANN ARBOR,MI,48104,,(734)747-8080,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #42-HONOR,10587 MAIN STREET,,HONOR,MI,49640,,(231)325-2735,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #41-TRAVERSE CITY,4000 EASTERN SKY DR,STE 1,TRAVERSE CITY,MI,49684,,(231)947-6921,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #38-BELLEVUE,117 N MAIN ST,,BELLEVUE,MI,49021,,(269)763-9407,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #36-REED CITY,130 W UPTON,,REED CITY,MI,49677,,(231)832-5521,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #39-HALE,3270 N M-65,,HALE,MI,49739,,(989)728-9711,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #48 - MISHAWAKA,606 N MAIN ST,,MISHAWAKA,IN,46545,,(574)255-2988,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY INC,1775 E CENTER ST,,WARSAW,IN,46580,,(574)267-7356,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #53 - MUSKEGON,5866 HARVEY ST,,MUSKEGON,MI,49444,,(231)563-6237,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #54 - OXFORD,1 S WASHINGTON ST,,OXFORD,MI,48371,,(248)628-2538,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #51 - GRAND RAPID,4252 KALAMAZOO AVE SE,,GRAND RAPIDS,MI,49508,,(616)281-1323,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #55 - WALKER,1181 WALKER AVE NW,,GRAND RAPIDS,MI,49504,,(616)458-9640,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY INC,1 N WHITTAKER ST,,NEW BUFFALO,MI,49117,,(269)469-3636,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #56 - CLINTON,39023 HARPER AVE,,CLINTON TOWNSHIP,MI,48036,,(586)464-2000,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HOMETOWN PHARMACY INC,HOMETOWN PHARMACY #57 - WADHAMS,5277 LAPEER RD,,KIMBALL,MI,48074,,(810)984-8200,,Blood Glucose Monitors & Supplies: Mail Order,N
,,MEDICINE SHOPPE OF GREATER BR INC,THE MEDICINE SHOPPE,1817 S BURNSIDE AVE,,GONZALES,LA,70737,,(225)644-3030,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PRINCIPAL MEDICAL EQUIPMENT INC,VITALCARE,3125 W POST RD,# 3127,LAS VEGAS,NV,89118,,(702)384-2424,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"CAROLINA HOME MEDICAL, INC",CAROLINA HOME MEDICAL,601-C NORTH 8TH STREET,,SMITHFIELD,NC,27577,,(919)938-3090,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"CAROLINA HOME MEDICAL, INC",CAROLINA HOME MEDICAL,1301 COMMERCE DR,,NEW BERN,NC,28562,,(252)636-1711,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"CAROLINA HOME MEDICAL, INC",CAROLINA HOME MEDICAL,2680 HENDERSON DR,UNIT 2,JACKSONVILLE,NC,28540,,(910)346-1546,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"CAROLINA HOME MEDICAL, INC","CAROLINA HOME MEDICAL, INC",1913 EAST FIRETOWER ROAD,SUITE G,GREENVILLE,NC,27858,,(252)758-9887,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"CAROLINA HOME MEDICAL, INC",CAROLINA HOME MEDICAL INC,101 AIRPORT RD,STE 3,KINSTON,NC,28501,,(252)233-2323,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"SCHRADERS MEDICAL SUPPLY, INC.",SCHRADERS MEDICAL SUPPLY INC,5507 BROOKS ST,,MONTCLAIR,CA,91763,,(800)258-9145,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"UNITED STATES MEDICAL SUPPLY, LLC","UNITED STATES MEDICAL SUPPLY, LLC",8260 NW 27TH ST,STE 401,DORAL,FL,33122,,(305)436-6033,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"UNITED STATES MEDICAL SUPPLY, LLC","UNITED STATES MEDICAL SUPPLY, LLC",100 WEST BIG BEAVER RD,SUITE 200-42,TROY,MI,48084,,(248)526-0568,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"UNITED STATES MEDICAL SUPPLY, LLC","UNITED STATES MEDICAL SUPPLY, LLC",3200 WEST END AVE,STE 551,NASHVILLE,TN,37203,,(615)783-1744,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"UNITED STATES MEDICAL SUPPLY, LLC","UNITED STATES MEDICAL SUPPLY, LLC",260 PEACHTREE ST NW,STE 2200,ATLANTA,GA,30303,,(404)419-1306,,Blood Glucose Monitors & Supplies: Mail Order,N
,,MED-MART HOME CARE INC,MED-MART HOME CARE INC,225 MAGGIE DR,,PONTOTOC,MS,38863,,(662)489-9330,,Blood Glucose Monitors & Supplies: Mail Order,N
,,INDIANA UNIVERSITY HEALTH INC,UNIVERSITY RETAIL PHARMACY,550 N UNIVERSITY BLVD,,INDIANAPOLIS,IN,46202,,(317)944-3445,,Blood Glucose Monitors & Supplies: Mail Order,N
,,INDIANA UNIVERSITY HEALTH INC,METHODIST RETAIL PHARMACY,1801 N SENATE BLVD,STE 105,INDIANAPOLIS,IN,46202,,(317)962-5606,,Blood Glucose Monitors & Supplies: Mail Order,N
,,INDIANA UNIVERSITY HEALTH INC,IU HEALTH ADVANCED THERAPIES PHARMA,355 W 16TH ST,STE 1600 GH 1074,INDIANAPOLIS,IN,46202,,(317)963-7100,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BOSONS PHARMACEUTICAL CORPORATION,BOSONS PHARMACEUTICAL CORP,12838 NEW HAMPSHIRE AVE,,SILVER SPRING,MD,20904,,(301)622-0744,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ROSWELL HOME MEDICAL INC,ROSWELL HOME MEDICAL,107 S UNION AVE,,ROSWELL,NM,88203,,(575)625-1400,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ROSWELL HOME MEDICAL INC,MAJOR MEDICAL,3620 N PRINCE ST,STE B,CLOVIS,NM,88101,,(575)762-5352,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ROSWELL HOME MEDICAL INC,PREMIER MEDICAL,1398 WEIMER RD,STE 202,TAOS,NM,87571,,(575)751-2066,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ROSWELL HOME MEDICAL INC,ROTECH,4201 YALE BLVD NE,STE E,ALBUQUERQUE,NM,87107,,(505)343-8761,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ROSWELL HOME MEDICAL INC,ROTECH,2948 HIGHWAY 180 E,,SILVER CITY,NM,88061,,(575)534-1966,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ROSWELL HOME MEDICAL INC,ROTECH,1549 6TH ST,STE C,SANTA FE,NM,87505,,(505)989-9504,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ROSWELL HOME MEDICAL INC,MAJOR MEDICAL SUPPLY,814 BOARDMAN DRIVE,,GALLUP,NM,87301,,(505)863-5220,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"CAROLINA HOME MEDICAL, INC",CAROLINA HOME MEDICAL,5370 HWY 70 WEST,SUITE A,MOREHEAD CITY,NC,28557,,(252)222-0038,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"MEDICAL DIAGNOSTIC SOLUTIONS, INC.",THE MOBILITY CENTER OF THE GRAND ST,7741 N KINGS HWY,STE C,MYRTLE BEACH,SC,29572,,(843)692-8001,,Blood Glucose Monitors & Supplies: Mail Order,N
,,MED-SHOP OF HUGHES SPRINGS INC,THE MED SHOP PHARMACY,111 E 2ND,,HUGHES SPRINGS,TX,75656,,(903)639-3508,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CONTOUR MEDICAL SUPPLY INC,ROTECH,3599 MARSHALL LN,STE F,BENSALEM,PA,19020,,(215)442-1032,,Blood Glucose Monitors & Supplies: Mail Order,N
